orderNumber,orderId,mopeventHeaderInId,geoX,geoY,truckId,truckPlateNo,ctlCreTs
33351856,13187534,199734139,9.1447968,53.8918247,124480,HEI-GL715,09-APR-20 09.41.53.829000000 AM
33351859,13187537,199711251,9.546043457,53.88239556,140019,HEI-GL134,09-APR-20 03.07.27.090000000 AM
33351859,13187537,199710254,9.164051711,53.89862239,140019,HEI-GL134,09-APR-20 02.37.26.246000000 AM
33351859,13187537,199711082,9.479539178,53.92049229,140019,HEI-GL134,09-APR-20 03.02.27.039000000 AM
33351859,13187537,199713784,9.927502536,53.45780414,140019,HEI-GL134,09-APR-20 04.18.44.273000000 AM
33351859,13187537,199714164,9.791692186,53.37086348,140019,HEI-GL134,09-APR-20 04.28.44.053000000 AM
33351859,13187537,199713228,9.914267184,53.61352699,140019,HEI-GL134,09-APR-20 04.03.44.108000000 AM
33351859,13187537,199713592,9.914224941,53.51201564,140019,HEI-GL134,09-APR-20 04.13.44.043000000 AM
33351859,13187537,199712663,9.709042617,53.75444304,140019,HEI-GL134,09-APR-20 03.48.44.314000000 AM
33351859,13187537,199714360,9.7088422,53.3607584,140019,HEI-GL134,09-APR-20 04.33.44.132000000 AM
33351859,13187537,199714787,9.661218957,53.40051693,140019,HEI-GL134,09-APR-20 04.43.44.138000000 AM
33351859,13187537,199710589,9.2423394,53.9137284,140019,HEI-GL134,09-APR-20 02.47.27.550000000 AM
33351859,13187537,199710747,9.339827295,53.91111292,140019,HEI-GL134,09-APR-20 02.52.27.398000000 AM
33351859,13187537,199714564,9.6886433,53.3924491,140019,HEI-GL134,09-APR-20 04.38.44.420000000 AM
33351859,13187537,199713413,9.898114703,53.56050267,140019,HEI-GL134,09-APR-20 04.08.44.276000000 AM
33351859,13187537,199712318,9.585744962,53.85048029,140019,HEI-GL134,09-APR-20 03.38.44.074000000 AM
33351859,13187537,199713974,9.893478799,53.39703189,140019,HEI-GL134,09-APR-20 04.23.44.016000000 AM
33351859,13187537,199710917,9.4676666,53.9347966,140019,HEI-GL134,09-APR-20 02.57.27.027000000 AM
33351859,13187537,199712838,9.776269794,53.69901572,140019,HEI-GL134,09-APR-20 03.53.44.024000000 AM
33351859,13187537,199712489,9.659912954,53.81524754,140019,HEI-GL134,09-APR-20 03.43.44.449000000 AM
33351859,13187537,199713040,9.822569784,53.65036901,140019,HEI-GL134,09-APR-20 03.58.44.368000000 AM
33351862,13187540,199741564,9.595361364,53.84557336,129319,HEI-GL735,09-APR-20 11.32.15.802000000 AM
33351862,13187540,199742259,9.5887733,53.8739921,129319,HEI-GL735,09-APR-20 11.39.20.781000000 AM
33351862,13187540,199740158,9.845508689,53.63723264,129319,HEI-GL735,09-APR-20 11.12.15.483000000 AM
33351862,13187540,199738973,9.93750201,53.521931,129319,HEI-GL735,09-APR-20 10.54.20.875000000 AM
33351862,13187540,199737895,9.978555533,53.48768129,129319,HEI-GL735,09-APR-20 10.39.21.032000000 AM
33351862,13187540,199739962,9.908028164,53.6185038,129319,HEI-GL735,09-APR-20 11.09.21.146000000 AM
33351862,13187540,199739979,9.887197033,53.62470062,129319,HEI-GL735,09-APR-20 11.09.35.214000000 AM
33351862,13187540,199740622,9.751322602,53.71881972,129319,HEI-GL735,09-APR-20 11.19.20.811000000 AM
33351862,13187540,199740814,9.71149308,53.74713605,129319,HEI-GL735,09-APR-20 11.22.15.364000000 AM
33351862,13187540,199738268,9.966095514,53.50705242,129319,HEI-GL735,09-APR-20 10.44.20.777000000 AM
33351862,13187540,199738612,9.969977668,53.51614196,129319,HEI-GL735,09-APR-20 10.49.20.994000000 AM
33351862,13187540,199741302,9.6377471,53.8300005,129319,HEI-GL735,09-APR-20 11.29.35.255000000 AM
33351862,13187540,199738118,9.971207356,53.49767978,129319,HEI-GL735,09-APR-20 10.42.15.385000000 AM
33351862,13187540,199739472,9.897611395,53.55485386,129319,HEI-GL735,09-APR-20 11.02.15.384000000 AM
33351862,13187540,199739614,9.90500992,53.57358286,129319,HEI-GL735,09-APR-20 11.04.20.857000000 AM
33351862,13187540,199739824,9.920335786,53.60519569,129319,HEI-GL735,09-APR-20 11.07.15.425000000 AM
33351862,13187540,199738469,9.9573519,53.5140215,129319,HEI-GL735,09-APR-20 10.47.15.645000000 AM
33351862,13187540,199738622,9.9707743,53.5210872,129319,HEI-GL735,09-APR-20 10.49.35.234000000 AM
33351862,13187540,199738811,9.955263367,53.51868349,129319,HEI-GL735,09-APR-20 10.52.15.375000000 AM
33351862,13187540,199739287,9.933644249,53.52901665,129319,HEI-GL735,09-APR-20 10.59.21.008000000 AM
33351862,13187540,199741141,9.686797336,53.80051816,129319,HEI-GL735,09-APR-20 11.27.16.048000000 AM
33351862,13187540,199740283,9.820298755,53.65913135,129319,HEI-GL735,09-APR-20 11.14.20.772000000 AM
33351862,13187540,199741287,9.651643468,53.81960656,129319,HEI-GL735,09-APR-20 11.29.21.037000000 AM
33351862,13187540,199741900,9.565241368,53.86713937,129319,HEI-GL735,09-APR-20 11.34.20.879000000 AM
33351862,13187540,199742112,9.589164497,53.87266701,129319,HEI-GL735,09-APR-20 11.37.16.894000000 AM
33351862,13187540,199740947,9.707048581,53.77503707,129319,HEI-GL735,09-APR-20 11.24.20.856000000 AM
33351862,13187540,199740499,9.780333222,53.69472429,129319,HEI-GL735,09-APR-20 11.17.15.403000000 AM
33351862,13187540,199739300,9.9238147,53.5393635,129319,HEI-GL735,09-APR-20 10.59.35.199000000 AM
33353809,13189451,199688423,9.84251589,53.37238488,142453,SE-W932,08-APR-20 04.39.57.340000000 PM
33353809,13189451,199687901,9.92267513,53.46862623,142453,SE-W932,08-APR-20 04.29.59.502000000 PM
33353809,13189451,199686988,9.90962156,53.61737485,142453,SE-W932,08-APR-20 04.14.57.346000000 PM
33353809,13189451,199688151,9.9196953,53.41160236,142453,SE-W932,08-APR-20 04.34.57.412000000 PM
33353809,13189451,199688904,9.8386712,53.3725293,142453,SE-W932,08-APR-20 04.49.57.728000000 PM
33353809,13189451,199681116,9.6495842,54.0799261,142453,SE-W932,08-APR-20 02.41.05.926000000 PM
33353809,13189451,199683107,9.51088018,53.89756166,142453,SE-W932,08-APR-20 03.11.09.080000000 PM
33353809,13189451,199679300,9.9541344,54.1191704,142453,SE-W932,08-APR-20 02.16.06.238000000 PM
33353809,13189451,199679971,9.88646161,54.06878886,142453,SE-W932,08-APR-20 02.26.06.172000000 PM
33353809,13189451,199682072,9.5362104,53.97903311,142453,SE-W932,08-APR-20 02.56.06.161000000 PM
33353809,13189451,199680730,9.73052495,54.07211294,142453,SE-W932,08-APR-20 02.36.06.119000000 PM
33353809,13189451,199682424,9.50628483,53.98506379,142453,SE-W932,08-APR-20 03.01.05.878000000 PM
33353809,13189451,199685553,9.5999719,53.8460684,142453,SE-W932,08-APR-20 03.49.57.664000000 PM
33353809,13189451,199683450,9.5851335,53.8575416,142453,SE-W932,08-APR-20 03.16.06.157000000 PM
33353809,13189451,199686472,9.78441079,53.6905601,142453,SE-W932,08-APR-20 04.04.57.376000000 PM
33353809,13189451,199686737,9.82870067,53.6461748,142453,SE-W932,08-APR-20 04.09.57.344000000 PM
33353809,13189451,199688652,10.4161401,53.2461523,142453,SE-W932,08-APR-20 04.44.57.510000000 PM
33353809,13189451,199687287,9.89922058,53.56450426,142453,SE-W932,08-APR-20 04.19.57.380000000 PM
33353809,13189451,199680313,9.785994,54.0683878,142453,SE-W932,08-APR-20 02.31.05.890000000 PM
33353809,13189451,199681450,9.5591267,54.063768,142453,SE-W932,08-APR-20 02.46.05.786000000 PM
33353809,13189451,199679589,9.9305909,54.0932423,142453,SE-W932,08-APR-20 02.21.05.868000000 PM
33353809,13189451,199717774,9.5080968,53.2882602,142453,SE-W932,09-APR-20 05.42.57.826000000 AM
33353809,13189451,199717120,9.8386712,53.3725293,142453,SE-W932,09-APR-20 05.31.39.373000000 AM
33353809,13189451,199717193,9.60496872,53.32948519,142453,SE-W932,09-APR-20 05.32.56.482000000 AM
33353809,13189451,199685879,9.6848939,53.8018576,142453,SE-W932,08-APR-20 03.54.57.405000000 PM
33353809,13189451,199686187,9.71150822,53.74634216,142453,SE-W932,08-APR-20 03.59.57.451000000 PM
33353809,13189451,199687589,9.92890249,53.52407387,142453,SE-W932,08-APR-20 04.24.57.482000000 PM
33353809,13189451,199717487,9.51819724,53.29475415,142453,SE-W932,09-APR-20 05.37.56.907000000 AM
33353809,13189451,199682771,9.481146,53.9368123,142453,SE-W932,08-APR-20 03.06.06.506000000 PM
33353809,13189451,199681776,9.5811366,53.987389,142453,SE-W932,08-APR-20 02.51.07.544000000 PM
33353809,13189451,199717115,9.8094572,53.3718859,142453,SE-W932,09-APR-20 05.31.31.800000000 AM
33319654,13155613,199674322,11.63870979,52.13880389,140015,H-SG386,08-APR-20 01.29.33.480000000 PM
33319654,13155613,199657340,8.312188083,51.84966723,140015,H-SG386,08-APR-20 09.12.54.959000000 AM
33319654,13155613,199655687,7.966338638,51.69207928,140015,H-SG386,08-APR-20 08.49.26.643000000 AM
33319654,13155613,199654348,7.603378787,51.59028798,140015,H-SG386,08-APR-20 08.27.54.447000000 AM
33319654,13155613,199655070,7.821223735,51.62355767,140015,H-SG386,08-APR-20 08.39.26.632000000 AM
33319654,13155613,199655291,7.882115956,51.63396333,140015,H-SG386,08-APR-20 08.42.54.666000000 AM
33319654,13155613,199655602,7.938242137,51.67177009,140015,H-SG386,08-APR-20 08.47.54.432000000 AM
33319654,13155613,199670620,10.8768988,52.2941853,140015,H-SG386,08-APR-20 12.29.26.876000000 PM
33319654,13155613,199662595,9.45967139,52.3771099,140015,H-SG386,08-APR-20 10.29.26.723000000 AM
33319654,13155613,199658765,8.616272615,51.99006145,140015,H-SG386,08-APR-20 09.32.54.448000000 AM
33319654,13155613,199676490,11.78144046,52.10761112,140015,H-SG386,08-APR-20 01.45.06.471000000 PM
33319654,13155613,199656022,7.990752616,51.741392,140015,H-SG386,08-APR-20 08.54.26.738000000 AM
33319654,13155613,199659503,8.71264657,52.09874268,140015,H-SG386,08-APR-20 09.42.54.760000000 AM
33319654,13155613,199659843,8.785061336,52.14371215,140015,H-SG386,08-APR-20 09.47.54.487000000 AM
33319654,13155613,199651355,6.822954668,51.506195,140015,H-SG386,08-APR-20 07.44.26.835000000 AM
33319654,13155613,199652396,7.055840059,51.56051595,140015,H-SG386,08-APR-20 07.59.26.958000000 AM
33319654,13155613,199656621,8.118482801,51.80426463,140015,H-SG386,08-APR-20 09.02.54.703000000 AM
33319654,13155613,199652075,6.964002881,51.55296604,140015,H-SG386,08-APR-20 07.54.26.640000000 AM
33319654,13155613,199654118,7.5448561,51.5837174,140015,H-SG386,08-APR-20 08.24.26.618000000 AM
33319654,13155613,199653687,7.415124214,51.58456331,140015,H-SG386,08-APR-20 08.17.54.417000000 AM
33319654,13155613,199652786,7.159185866,51.57581987,140015,H-SG386,08-APR-20 08.04.26.743000000 AM
33319654,13155613,199654013,7.510374,51.5786603,140015,H-SG386,08-APR-20 08.22.54.427000000 AM
33319654,13155613,199653164,7.259175388,51.5963916,140015,H-SG386,08-APR-20 08.09.26.816000000 AM
33319654,13155613,199658172,8.5276099,51.9260802,140015,H-SG386,08-APR-20 09.24.26.712000000 AM
33319654,13155613,199663488,9.737082343,52.42737214,140015,H-SG386,08-APR-20 10.42.54.471000000 AM
33319654,13155613,199659948,8.805553933,52.15153244,140015,H-SG386,08-APR-20 09.49.26.755000000 AM
33319654,13155613,199663224,9.643366768,52.42293197,140015,H-SG386,08-APR-20 10.39.26.737000000 AM
33319654,13155613,199664171,9.897845913,52.38121427,140015,H-SG386,08-APR-20 10.53.00.228000000 AM
33319654,13155613,199664259,9.889153,52.3666079,140015,H-SG386,08-APR-20 10.54.26.743000000 AM
33319654,13155613,199679229,12.0991494,51.9601432,140015,H-SG386,08-APR-20 02.14.59.551000000 PM
33319654,13155613,199678157,11.96464517,52.0483553,140015,H-SG386,08-APR-20 01.59.26.703000000 PM
33319654,13155613,199668126,10.10819833,52.36379284,140015,H-SG386,08-APR-20 11.49.59.484000000 AM
33319654,13155613,199668411,10.19396147,52.35334027,140015,H-SG386,08-APR-20 11.54.26.961000000 AM
33319654,13155613,199668804,10.29141224,52.33489029,140015,H-SG386,08-APR-20 11.59.59.475000000 AM
33319654,13155613,199669109,10.3791427,52.3387006,140015,H-SG386,08-APR-20 12.04.59.453000000 PM
33319654,13155613,199657448,8.330533814,51.85752115,140015,H-SG386,08-APR-20 09.14.27.156000000 AM
33319654,13155613,199663570,9.7576518,52.4273486,140015,H-SG386,08-APR-20 10.44.28.398000000 AM
33319654,13155613,199668090,10.08727133,52.3657126,140015,H-SG386,08-APR-20 11.49.26.696000000 AM
33319654,13155613,199680504,12.2559353,51.8871071,140015,H-SG386,08-APR-20 02.33.26.387000000 PM
33319654,13155613,199653493,7.33679594,51.59774458,140015,H-SG386,08-APR-20 08.14.26.741000000 AM
33319654,13155613,199673950,11.62160994,52.18393266,140015,H-SG386,08-APR-20 01.24.30.676000000 PM
33319654,13155613,199673994,11.62727624,52.17281705,140015,H-SG386,08-APR-20 01.25.03.410000000 PM
33319654,13155613,199658879,8.623713579,52.00420881,140015,H-SG386,08-APR-20 09.34.26.770000000 AM
33319654,13155613,199659237,8.6586792,52.0584603,140015,H-SG386,08-APR-20 09.39.26.653000000 AM
33319654,13155613,199654679,7.680680086,51.60106504,140015,H-SG386,08-APR-20 08.32.54.667000000 AM
33319654,13155613,199656720,8.158588,51.8166739,140015,H-SG386,08-APR-20 09.04.26.704000000 AM
33319654,13155613,199654764,7.724103032,51.60412068,140015,H-SG386,08-APR-20 08.34.26.909000000 AM
33319654,13155613,199655912,7.982624412,51.72785783,140015,H-SG386,08-APR-20 08.52.54.682000000 AM
33319654,13155613,199654981,7.784628,51.6175101,140015,H-SG386,08-APR-20 08.37.54.504000000 AM
33319654,13155613,199656249,8.040003378,51.78100175,140015,H-SG386,08-APR-20 08.57.54.899000000 AM
33319654,13155613,199656984,8.217105896,51.82842553,140015,H-SG386,08-APR-20 09.07.54.444000000 AM
33319654,13155613,199653791,7.435678134,51.5816116,140015,H-SG386,08-APR-20 08.19.26.690000000 AM
33319654,13155613,199657076,8.2442712,51.8326032,140015,H-SG386,08-APR-20 09.09.26.654000000 AM
33319654,13155613,199657782,8.430967856,51.88183135,140015,H-SG386,08-APR-20 09.19.26.832000000 AM
33319654,13155613,199658086,8.489324078,51.90259758,140015,H-SG386,08-APR-20 09.22.54.457000000 AM
33319654,13155613,199661234,9.136524996,52.21979078,140015,H-SG386,08-APR-20 10.07.54.489000000 AM
33319654,13155613,199661312,9.1564442,52.2205177,140015,H-SG386,08-APR-20 10.09.26.755000000 AM
33319654,13155613,199678534,12.0095836,52.01802941,140015,H-SG386,08-APR-20 02.04.26.695000000 PM
33319654,13155613,199675002,11.68109483,52.13084371,140015,H-SG386,08-APR-20 01.35.05.183000000 PM
33319654,13155613,199681289,12.38648808,51.89202222,140015,H-SG386,08-APR-20 02.43.26.573000000 PM
33319654,13155613,199658512,8.567425154,51.95289719,140015,H-SG386,08-APR-20 09.29.26.690000000 AM
33319654,13155613,199679516,12.13959141,51.93173056,140015,H-SG386,08-APR-20 02.19.26.829000000 PM
33319654,13155613,199659120,8.651886894,52.04435139,140015,H-SG386,08-APR-20 09.37.54.598000000 AM
33319654,13155613,199658415,8.549570461,51.94611916,140015,H-SG386,08-APR-20 09.27.54.539000000 AM
33319654,13155613,199680143,12.21562596,51.90052956,140015,H-SG386,08-APR-20 02.28.26.609000000 PM
33319654,13155613,199657705,8.391001795,51.87030883,140015,H-SG386,08-APR-20 09.17.54.534000000 AM
33319654,13155613,199680947,12.33787652,51.89364901,140015,H-SG386,08-APR-20 02.38.27.256000000 PM
33319654,13155613,199676302,11.76296987,52.12248451,140015,H-SG386,08-APR-20 01.44.33.476000000 PM
33319654,13155613,199677499,11.8254958,52.091698,140015,H-SG386,08-APR-20 01.49.40.006000000 PM
33319654,13155613,199672695,11.24734914,52.19894369,140015,H-SG386,08-APR-20 01.04.27.692000000 PM
33319654,13155613,199673339,11.44236693,52.1870259,140015,H-SG386,08-APR-20 01.14.29.109000000 PM
33319654,13155613,199670340,10.79661467,52.31258994,140015,H-SG386,08-APR-20 12.25.04.392000000 PM
33319654,13155613,199673637,11.5608294,52.1723553,140015,H-SG386,08-APR-20 01.19.30.113000000 PM
33319654,13155613,199667802,10.00976337,52.38493238,140015,H-SG386,08-APR-20 11.44.59.654000000 AM
33319654,13155613,199667451,9.90645928,52.396294,140015,H-SG386,08-APR-20 11.39.26.689000000 AM
33319654,13155613,199664617,9.8808148,52.3516364,140015,H-SG386,08-APR-20 10.59.26.694000000 AM
33319654,13155613,199660636,8.961705744,52.2164342,140015,H-SG386,08-APR-20 09.59.26.665000000 AM
33319654,13155613,199661637,9.262265501,52.23453481,140015,H-SG386,08-APR-20 10.14.26.810000000 AM
33319654,13155613,199660992,9.065047432,52.22133693,140015,H-SG386,08-APR-20 10.04.26.644000000 AM
33319654,13155613,199662277,9.406680071,52.33291784,140015,H-SG386,08-APR-20 10.24.26.647000000 AM
33319654,13155613,199662492,9.442755649,52.36672642,140015,H-SG386,08-APR-20 10.27.54.535000000 AM
33319654,13155613,199662898,9.535037447,52.41997422,140015,H-SG386,08-APR-20 10.34.26.742000000 AM
33319654,13155613,199669059,10.36767145,52.33936384,140015,H-SG386,08-APR-20 12.04.26.686000000 PM
33319654,13155613,199662173,9.379124681,52.31168655,140015,H-SG386,08-APR-20 10.22.54.702000000 AM
33319654,13155613,199663936,9.8732788,52.4018821,140015,H-SG386,08-APR-20 10.49.26.728000000 AM
33319654,13155613,199663132,9.6301284,52.4214088,140015,H-SG386,08-APR-20 10.37.54.477000000 AM
33319654,13155613,199677819,11.88208368,52.071911,140015,H-SG386,08-APR-20 01.54.27.118000000 PM
33319654,13155613,199668758,10.26941865,52.33608929,140015,H-SG386,08-APR-20 11.59.26.692000000 AM
33319654,13155613,199670935,10.9713892,52.2678747,140015,H-SG386,08-APR-20 12.34.26.679000000 PM
33319654,13155613,199670961,10.96937119,52.26801536,140015,H-SG386,08-APR-20 12.34.59.658000000 PM
33319654,13155613,199670012,10.68148527,52.30887439,140015,H-SG386,08-APR-20 12.19.30.103000000 PM
33319654,13155613,199660267,8.837236059,52.20364961,140015,H-SG386,08-APR-20 09.54.26.645000000 AM
33319654,13155613,199660510,8.917476404,52.20961142,140015,H-SG386,08-APR-20 09.57.54.813000000 AM
33319654,13155613,199660174,8.826553694,52.19155397,140015,H-SG386,08-APR-20 09.52.54.715000000 AM
33319654,13155613,199659611,8.730400911,52.10856268,140015,H-SG386,08-APR-20 09.44.26.720000000 AM
33319654,13155613,199672369,11.14051428,52.20736801,140015,H-SG386,08-APR-20 12.59.27.085000000 PM
33319654,13155613,199673069,11.35484501,52.18688713,140015,H-SG386,08-APR-20 01.10.01.063000000 PM
33319654,13155613,199679199,12.08472446,51.9668422,140015,H-SG386,08-APR-20 02.14.26.768000000 PM
33319654,13155613,199651717,6.871627948,51.53898431,140015,H-SG386,08-APR-20 07.49.26.800000000 AM
33319654,13155613,199674932,11.6662547,52.13208574,140015,H-SG386,08-APR-20 01.34.32.057000000 PM
33319654,13155613,199655384,7.900856515,51.64095888,140015,H-SG386,08-APR-20 08.44.26.891000000 AM
33319654,13155613,199656363,8.059288203,51.78671325,140015,H-SG386,08-APR-20 08.59.26.724000000 AM
33319654,13155613,199661534,9.228425234,52.22523883,140015,H-SG386,08-APR-20 10.12.54.708000000 AM
33319654,13155613,199661859,9.313213079,52.26191441,140015,H-SG386,08-APR-20 10.17.54.435000000 AM
33319654,13155613,199662803,9.515797764,52.41250234,140015,H-SG386,08-APR-20 10.32.55.415000000 AM
33319654,13155613,199678850,12.05500596,51.98266322,140015,H-SG386,08-APR-20 02.09.26.697000000 PM
33319654,13155613,199678891,12.0960257,51.9634949,140015,H-SG386,08-APR-20 02.09.59.498000000 PM
33319654,13155613,199663839,9.826012217,52.42494786,140015,H-SG386,08-APR-20 10.47.54.553000000 AM
33319654,13155613,199667769,9.989304947,52.38894735,140015,H-SG386,08-APR-20 11.44.26.655000000 AM
33319654,13155613,199675532,11.730661,52.1374833,140015,H-SG386,08-APR-20 01.39.32.877000000 PM
33319654,13155613,199654436,7.618156883,51.59273947,140015,H-SG386,08-APR-20 08.29.26.619000000 AM
33319654,13155613,199661956,9.340572328,52.2776818,140015,H-SG386,08-APR-20 10.19.26.799000000 AM
33319654,13155613,199669397,10.48577686,52.32199886,140015,H-SG386,08-APR-20 12.09.28.271000000 PM
33319654,13155613,199669708,10.57204913,52.31314142,140015,H-SG386,08-APR-20 12.14.27.018000000 PM
33319654,13155613,199669743,10.59353278,52.31090785,140015,H-SG386,08-APR-20 12.14.59.451000000 PM
33319654,13155613,199670303,10.7569283,52.3106564,140015,H-SG386,08-APR-20 12.24.26.664000000 PM
33319654,13155613,199672404,11.16246241,52.20791356,140015,H-SG386,08-APR-20 01.00.00.068000000 PM
33319654,13155613,199671234,11.02922546,52.23074806,140015,H-SG386,08-APR-20 12.39.26.672000000 PM
33319654,13155613,199671258,11.04610351,52.22353934,140015,H-SG386,08-APR-20 12.39.59.667000000 PM
33319654,13155613,199671507,11.08185142,52.21512922,140015,H-SG386,08-APR-20 12.44.26.702000000 PM
33319654,13155613,199673033,11.33373812,52.18891486,140015,H-SG386,08-APR-20 01.09.28.478000000 PM
33319655,13155614,199689104,9.280226182,52.93287002,107284,H-SG236,08-APR-20 04.53.08.439000000 PM
33319655,13155614,199689108,9.280226182,52.93287002,107284,H-SG236,08-APR-20 04.53.09.338000000 PM
33319655,13155614,199688238,9.021704675,53.02579398,107284,H-SG236,08-APR-20 04.36.44.588000000 PM
33319655,13155614,199687932,8.935330396,53.07914182,107284,H-SG236,08-APR-20 04.30.36.512000000 PM
33319655,13155614,199687365,8.773422077,53.12615074,107284,H-SG236,08-APR-20 04.21.18.072000000 PM
33319655,13155614,199687380,8.792264347,53.12006964,107284,H-SG236,08-APR-20 04.21.43.681000000 PM
33319655,13155614,199733250,12.43001174,51.8861112,107284,H-SG236,09-APR-20 09.28.53.339000000 AM
33319655,13155614,199730220,12.01605719,52.01340934,107284,H-SG236,09-APR-20 08.46.20.519000000 AM
33319655,13155614,199686792,8.707957242,53.12190559,107284,H-SG236,08-APR-20 04.11.04.219000000 PM
33319655,13155614,199687238,8.7438246,53.13883298,107284,H-SG236,08-APR-20 04.19.14.819000000 PM
33319655,13155614,199687762,8.889318066,53.0937044,107284,H-SG236,08-APR-20 04.27.51.996000000 PM
33319655,13155614,199689456,9.31274278,52.94821736,107284,H-SG236,08-APR-20 05.00.13.370000000 PM
33319655,13155614,199715482,9.875406758,52.35531936,107284,H-SG236,09-APR-20 04.58.12.300000000 AM
33319655,13155614,199715484,9.885827927,52.35221398,107284,H-SG236,09-APR-20 04.58.13.102000000 AM
33319655,13155614,199688019,8.969482048,53.05529187,107284,H-SG236,08-APR-20 04.32.20.838000000 PM
33319655,13155614,199688287,9.021704675,53.02579398,107284,H-SG236,08-APR-20 04.37.13.721000000 PM
33319655,13155614,199688542,9.152435992,53.00935733,107284,H-SG236,08-APR-20 04.42.28.532000000 PM
33319655,13155614,199694837,9.311779921,52.9485731,107284,H-SG236,08-APR-20 06.55.52.564000000 PM
33319655,13155614,199688693,9.18800514,52.99616905,107284,H-SG236,08-APR-20 04.45.42.126000000 PM
33319655,13155614,199686948,8.706100671,53.13354884,107284,H-SG236,08-APR-20 04.14.14.790000000 PM
33319655,13155614,199689183,9.306274449,52.93950516,107284,H-SG236,08-APR-20 04.54.52.942000000 PM
33319655,13155614,199688371,9.061692275,53.01962128,107284,H-SG236,08-APR-20 04.39.02.570000000 PM
33319655,13155614,199717725,9.967451013,52.38983859,107284,H-SG236,09-APR-20 05.41.44.037000000 AM
33319655,13155614,199717726,9.967451013,52.38983859,107284,H-SG236,09-APR-20 05.41.45.220000000 AM
33319655,13155614,199717815,9.967451013,52.38983859,107284,H-SG236,09-APR-20 05.43.35.668000000 AM
33319655,13155614,199717059,9.880570863,52.35309357,107284,H-SG236,09-APR-20 05.30.25.994000000 AM
33319655,13155614,199717298,9.88565007,52.35879602,107284,H-SG236,09-APR-20 05.34.44.620000000 AM
33319655,13155614,199718030,10.06417604,52.36994483,107284,H-SG236,09-APR-20 05.47.15.890000000 AM
33319655,13155614,199718097,10.09311295,52.36507204,107284,H-SG236,09-APR-20 05.48.24.927000000 AM
33319655,13155614,199718131,10.1238915,52.36333777,107284,H-SG236,09-APR-20 05.49.01.919000000 AM
33319655,13155614,199718349,10.17466097,52.35870552,107284,H-SG236,09-APR-20 05.52.41.254000000 AM
33319655,13155614,199729704,11.95610352,52.04855975,107284,H-SG236,09-APR-20 08.39.45.676000000 AM
33319655,13155614,199727120,11.62793207,52.17723365,107284,H-SG236,09-APR-20 08.03.04.673000000 AM
33319655,13155614,199727254,11.62705998,52.16361244,107284,H-SG236,09-APR-20 08.05.00.657000000 AM
33319655,13155614,199727372,11.62778106,52.14880959,107284,H-SG236,09-APR-20 08.06.25.958000000 AM
33319655,13155614,199687708,8.87189957,53.10805926,107284,H-SG236,08-APR-20 04.26.36.523000000 PM
33319655,13155614,199687951,8.960206672,53.07319404,107284,H-SG236,08-APR-20 04.31.01.526000000 PM
33319655,13155614,199732936,12.38522352,51.89227016,107284,H-SG236,09-APR-20 09.23.53.277000000 AM
33319655,13155614,199733095,12.41643962,51.88607907,107284,H-SG236,09-APR-20 09.26.14.314000000 AM
33319655,13155614,199733132,12.42534703,51.88553483,107284,H-SG236,09-APR-20 09.26.39.889000000 AM
33319655,13155614,199733161,12.42634375,51.88557306,107284,H-SG236,09-APR-20 09.27.17.504000000 AM
33319655,13155614,199733191,12.42816307,51.88559727,107284,H-SG236,09-APR-20 09.27.54.684000000 AM
33319655,13155614,199717411,9.898752001,52.38344099,107284,H-SG236,09-APR-20 05.36.29.652000000 AM
33319655,13155614,199689981,9.312781685,52.94831899,107284,H-SG236,08-APR-20 05.09.57.907000000 PM
33319655,13155614,199730330,12.02670954,52.00530783,107284,H-SG236,09-APR-20 08.48.04.302000000 AM
33319655,13155614,199732784,12.28325531,51.88828487,107284,H-SG236,09-APR-20 09.21.39.361000000 AM
33319655,13155614,199689937,9.312642038,52.94836961,107284,H-SG236,08-APR-20 05.09.24.463000000 PM
33319655,13155614,199694901,9.312772049,52.94846651,107284,H-SG236,08-APR-20 06.57.27.690000000 PM
33319655,13155614,199727578,11.63102672,52.13964418,107284,H-SG236,09-APR-20 08.09.31.560000000 AM
33319655,13155614,199729702,11.95610352,52.04855975,107284,H-SG236,09-APR-20 08.39.44.661000000 AM
33319655,13155614,199725358,11.32414813,52.1896366,107284,H-SG236,09-APR-20 07.39.34.376000000 AM
33319655,13155614,199725261,11.26169372,52.19693207,107284,H-SG236,09-APR-20 07.38.09.386000000 AM
33319655,13155614,199711962,9.312816761,52.94835913,107284,H-SG236,09-APR-20 03.27.48.805000000 AM
33319655,13155614,199712085,9.312696415,52.94838008,107284,H-SG236,09-APR-20 03.31.27.898000000 AM
33319655,13155614,199732843,12.36295324,51.89367431,107284,H-SG236,09-APR-20 09.22.32.711000000 AM
33319655,13155614,199725130,11.24606056,52.19850514,107284,H-SG236,09-APR-20 07.36.15.194000000 AM
33319655,13155614,199725292,11.30268674,52.19162168,107284,H-SG236,09-APR-20 07.38.40.396000000 AM
33319655,13155614,199725583,11.34481017,52.18783526,107284,H-SG236,09-APR-20 07.42.16.220000000 AM
33319655,13155614,199725633,11.39196578,52.18715475,107284,H-SG236,09-APR-20 07.42.52.937000000 AM
33319655,13155614,199733003,12.40049507,51.88900089,107284,H-SG236,09-APR-20 09.24.56.110000000 AM
